geo_value,EW_stdate,log_viral_load,region,geo_res
Roanoke,2022-05-08,29.13287381768271,Southwest,sewershed
Roanoke,2022-05-15,30.028916388726916,Southwest,sewershed
Roanoke,2022-05-22,29.606490067225405,Southwest,sewershed
Roanoke,2022-05-29,29.04200808963881,Southwest,sewershed
Roanoke,2022-06-05,29.641916115073272,Southwest,sewershed
Roanoke,2022-06-12,29.3266367246037,Southwest,sewershed
Roanoke,2022-06-19,27.33665005532597,Southwest,sewershed
Roanoke,2022-06-26,29.390601686792365,Southwest,sewershed
Roanoke,2022-07-03,29.394038116290947,Southwest,sewershed
Roanoke,2022-07-10,29.488880386861126,Southwest,sewershed
Roanoke,2022-07-17,29.94355653977576,Southwest,sewershed
Roanoke,2022-07-24,30.37829203018404,Southwest,sewershed
Roanoke,2022-07-31,28.80350325316311,Southwest,sewershed
Roanoke,2022-08-07,28.93393386810939,Southwest,sewershed
Roanoke,2022-08-14,29.565436885558125,Southwest,sewershed
Roanoke,2022-08-21,29.690259950290862,Southwest,sewershed
Roanoke,2022-08-28,29.953408836218774,Southwest,sewershed
Roanoke,2022-09-04,29.332126216888472,Southwest,sewershed
Roanoke,2022-09-11,29.462001298309882,Southwest,sewershed
Roanoke,2022-09-18,28.84304180293691,Southwest,sewershed
Roanoke,2022-09-25,28.834993420254236,Southwest,sewershed
Roanoke,2022-10-02,28.36250990887397,Southwest,sewershed
Roanoke,2022-10-09,28.118904345263182,Southwest,sewershed
Roanoke,2022-10-16,28.477358871430624,Southwest,sewershed
Roanoke,2022-10-23,28.83280162109557,Southwest,sewershed
Roanoke,2022-10-30,28.4310178427316,Southwest,sewershed
Roanoke,2022-11-06,28.647615194509733,Southwest,sewershed
Roanoke,2022-11-13,28.90182211266082,Southwest,sewershed
Roanoke,2022-11-20,25.740545673761336,Southwest,sewershed
Roanoke,2022-11-27,29.099272267807628,Southwest,sewershed
Roanoke,2022-12-04,29.449761561442514,Southwest,sewershed
Roanoke,2022-12-11,29.55465668002777,Southwest,sewershed
Roanoke,2022-12-18,30.148717588539537,Southwest,sewershed
Roanoke,2022-12-25,29.52270781182473,Southwest,sewershed
Roanoke,2023-01-01,29.174538331908934,Southwest,sewershed
Roanoke,2023-01-08,29.079264295376557,Southwest,sewershed
Roanoke,2023-01-15,29.044370139871955,Southwest,sewershed
Roanoke,2023-01-22,28.622816723940048,Southwest,sewershed
Roanoke,2023-01-29,28.81574095591819,Southwest,sewershed
Roanoke,2023-02-05,28.735042924758908,Southwest,sewershed
Roanoke,2023-02-12,26.89509499118778,Southwest,sewershed
Roanoke,2023-02-19,28.041351366358,Southwest,sewershed
Roanoke,2023-02-26,26.603346073249824,Southwest,sewershed
Roanoke,2023-03-05,27.526279353060197,Southwest,sewershed
Roanoke,2023-03-12,27.635545583237853,Southwest,sewershed
Roanoke,2023-03-19,27.99486787808481,Southwest,sewershed
Roanoke,2023-03-26,27.620158979691467,Southwest,sewershed
Roanoke,2023-04-02,27.17447319543973,Southwest,sewershed
Roanoke,2023-04-09,27.5117529079677,Southwest,sewershed
Roanoke,2023-04-16,26.47997850695235,Southwest,sewershed
Roanoke,2023-04-23,26.693798282005044,Southwest,sewershed
Roanoke,2023-04-30,27.295249987524766,Southwest,sewershed
Roanoke,2023-05-07,28.475293514802082,Southwest,sewershed
Roanoke,2023-05-14,27.61737662580971,Southwest,sewershed
Roanoke,2023-05-21,26.61692059158542,Southwest,sewershed
Roanoke,2023-05-28,27.042193367924266,Southwest,sewershed
Roanoke,2023-06-04,26.71380765815482,Southwest,sewershed
Roanoke,2023-06-11,27.321087626185736,Southwest,sewershed
Roanoke,2023-06-18,26.205620562939252,Southwest,sewershed
Roanoke,2023-06-25,26.452553272056484,Southwest,sewershed
Roanoke,2023-07-02,27.359398358417494,Southwest,sewershed
Roanoke,2023-07-09,26.80830719084492,Southwest,sewershed
Roanoke,2023-07-16,26.75547717291904,Southwest,sewershed
Roanoke,2023-07-23,26.662744088862905,Southwest,sewershed
Roanoke,2023-07-30,27.42970654928407,Southwest,sewershed
Roanoke,2023-08-06,27.862195821082985,Southwest,sewershed
Roanoke,2023-08-13,28.063498781597044,Southwest,sewershed
Roanoke,2023-08-20,28.229117424432033,Southwest,sewershed
Roanoke,2023-08-27,27.385795483671124,Southwest,sewershed
Roanoke,2023-09-03,27.385721990885536,Southwest,sewershed
Roanoke,2023-09-10,26.967408229515872,Southwest,sewershed
Roanoke,2023-09-17,27.27053165840757,Southwest,sewershed
Roanoke,2023-09-24,27.065039981753714,Southwest,sewershed
Roanoke,2023-10-01,25.912551838208586,Southwest,sewershed
Roanoke,2023-10-08,27.573573760485942,Southwest,sewershed
Roanoke,2023-10-15,27.29839127739202,Southwest,sewershed
Roanoke,2023-10-22,27.473131211310477,Southwest,sewershed
Roanoke,2023-10-29,27.1665888905272,Southwest,sewershed
Roanoke,2023-11-05,26.995157537238903,Southwest,sewershed
Roanoke,2023-11-12,27.30620710260532,Southwest,sewershed
Roanoke,2023-11-19,27.14163077288262,Southwest,sewershed
Roanoke,2023-11-26,28.500490462450784,Southwest,sewershed
Roanoke,2023-12-03,27.842064220490748,Southwest,sewershed
Roanoke,2023-12-10,27.75251773409189,Southwest,sewershed
Roanoke,2023-12-17,28.147969102902756,Southwest,sewershed
Roanoke,2023-12-24,27.908664330815643,Southwest,sewershed
Roanoke,2023-12-31,27.674907492796272,Southwest,sewershed
Roanoke,2024-01-07,27.618054424915293,Southwest,sewershed
Roanoke,2024-01-14,27.29910943723848,Southwest,sewershed
Roanoke,2024-01-21,27.267369147322828,Southwest,sewershed
Roanoke,2024-01-28,28.394049267676074,Southwest,sewershed
Rocky Mount,2023-03-05,24.995592189102602,Southwest,sewershed
Rocky Mount,2023-03-12,23.615947067770723,Southwest,sewershed
Rocky Mount,2023-03-19,23.820366481268675,Southwest,sewershed
Rocky Mount,2023-03-26,23.570939334863958,Southwest,sewershed
Rocky Mount,2023-04-02,23.02882208466827,Southwest,sewershed
Rocky Mount,2023-04-09,20.880970387412567,Southwest,sewershed
Rocky Mount,2023-04-16,22.394885749478043,Southwest,sewershed
Rocky Mount,2023-04-23,22.021433942682513,Southwest,sewershed
Rocky Mount,2023-04-30,21.906702628384615,Southwest,sewershed
Rocky Mount,2023-05-07,23.30270152407411,Southwest,sewershed
Rocky Mount,2023-05-14,20.94440537756185,Southwest,sewershed
Rocky Mount,2023-05-21,21.694216900775295,Southwest,sewershed
Rocky Mount,2023-05-28,23.288215194407947,Southwest,sewershed
Rocky Mount,2023-06-04,20.52237289456702,Southwest,sewershed
Rocky Mount,2023-06-11,22.107455775679274,Southwest,sewershed
Rocky Mount,2023-06-18,22.828618760410748,Southwest,sewershed
Rocky Mount,2023-06-25,20.954094030825363,Southwest,sewershed
Rocky Mount,2023-07-02,19.626651550940974,Southwest,sewershed
Rocky Mount,2023-07-09,23.02052263984619,Southwest,sewershed
Rocky Mount,2023-07-16,23.806268795237898,Southwest,sewershed
Rocky Mount,2023-07-23,21.281688365410997,Southwest,sewershed
Rocky Mount,2023-07-30,24.094941948291673,Southwest,sewershed
Rocky Mount,2023-08-06,24.466107030290814,Southwest,sewershed
Rocky Mount,2023-08-13,24.309923054119484,Southwest,sewershed
Rocky Mount,2023-08-20,23.451993630889575,Southwest,sewershed
Rocky Mount,2023-08-27,24.5052813293295,Southwest,sewershed
Rocky Mount,2023-09-03,22.850752941019945,Southwest,sewershed
Rocky Mount,2023-09-10,23.277754455493877,Southwest,sewershed
Rocky Mount,2023-09-17,23.20453428224902,Southwest,sewershed
Rocky Mount,2023-09-24,23.179887310990214,Southwest,sewershed
Rocky Mount,2023-10-01,23.49794004762098,Southwest,sewershed
Rocky Mount,2023-10-08,23.617327648491386,Southwest,sewershed
Rocky Mount,2023-10-15,21.917738966267457,Southwest,sewershed
Rocky Mount,2023-10-22,24.118201956109118,Southwest,sewershed
Rocky Mount,2023-10-29,23.61525534527165,Southwest,sewershed
Rocky Mount,2023-11-05,23.758842509951087,Southwest,sewershed
Rocky Mount,2023-11-12,23.594975720793762,Southwest,sewershed
Rocky Mount,2023-11-19,23.591164738990518,Southwest,sewershed
Rocky Mount,2023-11-26,24.38467294632722,Southwest,sewershed
Rocky Mount,2023-12-03,24.290432300461724,Southwest,sewershed
Rocky Mount,2023-12-10,24.188381237695065,Southwest,sewershed
Rocky Mount,2023-12-17,25.019740738854154,Southwest,sewershed
Rocky Mount,2023-12-24,25.03133240658198,Southwest,sewershed
Rocky Mount,2023-12-31,24.354871076614423,Southwest,sewershed
Rocky Mount,2024-01-07,24.35312641326297,Southwest,sewershed
Rocky Mount,2024-01-14,22.350811851447002,Southwest,sewershed
Rocky Mount,2024-01-21,24.307848457993938,Southwest,sewershed
Rocky Mount,2024-01-28,24.72599107724029,Southwest,sewershed
Tazewell,2022-06-12,23.901319667294356,Southwest,sewershed
Tazewell,2022-06-19,23.464105860871612,Southwest,sewershed
Tazewell,2022-06-26,23.148068562664704,Southwest,sewershed
Tazewell,2022-07-03,25.016461257913676,Southwest,sewershed
Tazewell,2022-07-10,23.232865099324783,Southwest,sewershed
Tazewell,2022-07-17,22.134252810656672,Southwest,sewershed
Tazewell,2022-07-24,22.803956598026677,Southwest,sewershed
Tazewell,2022-07-31,23.41789301771648,Southwest,sewershed
Tazewell,2022-08-07,23.41789301771648,Southwest,sewershed
Tazewell,2022-08-14,23.311029872174117,Southwest,sewershed
Tazewell,2022-08-21,25.91622268783662,Southwest,sewershed
Tazewell,2022-08-28,24.50745547086467,Southwest,sewershed
Tazewell,2022-09-25,24.672584627118255,Southwest,sewershed
Tazewell,2022-10-02,23.94613368308415,Southwest,sewershed
Tazewell,2022-10-09,23.065071643093738,Southwest,sewershed
Tazewell,2022-10-16,23.495854559186192,Southwest,sewershed
Tazewell,2022-10-23,23.7189981105004,Southwest,sewershed
Tazewell,2022-10-30,24.309558702285244,Southwest,sewershed
Tazewell,2022-11-06,23.50208510893683,Southwest,sewershed
Tazewell,2022-11-13,24.094004011123857,Southwest,sewershed
Tazewell,2022-11-20,23.672954171998995,Southwest,sewershed
Tazewell,2022-11-27,23.43131603804862,Southwest,sewershed
Tazewell,2022-12-04,23.69368030251611,Southwest,sewershed
Tazewell,2022-12-11,23.280493148314036,Southwest,sewershed
Tazewell,2022-12-18,25.621105636897322,Southwest,sewershed
Tazewell,2023-01-01,24.657050334156068,Southwest,sewershed
Tazewell,2023-01-08,24.625238506521054,Southwest,sewershed
Tazewell,2023-01-22,23.854402747506604,Southwest,sewershed
Tazewell,2023-01-29,25.2308231940675,Southwest,sewershed
Tazewell,2023-02-05,23.36232316656167,Southwest,sewershed
Tazewell,2023-02-12,23.630166896793785,Southwest,sewershed
Tazewell,2023-02-19,23.96194428911079,Southwest,sewershed
Tazewell,2023-02-26,24.95155837167825,Southwest,sewershed
Tazewell,2023-03-05,,Southwest,sewershed
Tazewell,2023-03-12,23.369440634330534,Southwest,sewershed
Tazewell,2023-03-19,19.846195818225535,Southwest,sewershed
Tazewell,2023-03-26,,Southwest,sewershed
Tazewell,2023-04-02,23.767788274669833,Southwest,sewershed
Tazewell,2023-04-09,22.170184819882735,Southwest,sewershed
Tazewell,2023-04-16,21.756450320292064,Southwest,sewershed
Tazewell,2023-04-23,22.22065424557189,Southwest,sewershed
Tazewell,2023-04-30,21.19950001594278,Southwest,sewershed
Tazewell,2023-05-07,22.24932214044146,Southwest,sewershed
Tazewell,2023-05-14,24.680262208017286,Southwest,sewershed
Tazewell,2023-05-21,23.15687919234686,Southwest,sewershed
Tazewell,2023-05-28,21.723897717254317,Southwest,sewershed
Tazewell,2023-06-04,21.48407166598017,Southwest,sewershed
Tazewell,2023-06-11,20.407184289972932,Southwest,sewershed
Tazewell,2023-06-18,21.05256958408901,Southwest,sewershed
Tazewell,2023-06-25,19.47847103810022,Southwest,sewershed
Tazewell,2023-07-02,21.385953810021647,Southwest,sewershed
Tazewell,2023-07-09,21.763542548601556,Southwest,sewershed
Tazewell,2023-07-16,21.95582609812426,Southwest,sewershed
Tazewell,2023-07-23,22.09444656025625,Southwest,sewershed
Tazewell,2023-07-30,21.46042990292313,Southwest,sewershed
Tazewell,2023-08-06,21.436215644802534,Southwest,sewershed
Tazewell,2023-08-13,23.63561650156135,Southwest,sewershed
Tazewell,2023-08-20,21.77757786671794,Southwest,sewershed
Tazewell,2023-08-27,22.211665421003456,Southwest,sewershed
Tazewell,2023-09-03,21.19950001594278,Southwest,sewershed
Tazewell,2023-09-10,21.488733679085982,Southwest,sewershed
Tazewell,2023-09-17,22.121982718064856,Southwest,sewershed
Tazewell,2023-09-24,21.236089463375073,Southwest,sewershed
Tazewell,2023-10-01,20.47608570780396,Southwest,sewershed
Tazewell,2023-10-08,22.390972657504488,Southwest,sewershed
Tazewell,2023-10-15,21.25975920746098,Southwest,sewershed
Tazewell,2023-10-22,20.970125914877936,Southwest,sewershed
Tazewell,2023-10-29,24.861627284585285,Southwest,sewershed
Tazewell,2023-11-05,23.216471289549105,Southwest,sewershed
Tazewell,2023-11-12,22.566985045105177,Southwest,sewershed
Tazewell,2023-11-19,23.973640328873984,Southwest,sewershed
Tazewell,2023-11-26,23.216471289549105,Southwest,sewershed
Tazewell,2023-12-03,22.792657042772746,Southwest,sewershed
Tazewell,2023-12-10,23.50208510893683,Southwest,sewershed
Tazewell,2023-12-17,22.96291113016658,Southwest,sewershed
Tazewell,2023-12-24,23.09350957841427,Southwest,sewershed
Tazewell,2023-12-31,22.950049216524175,Southwest,sewershed
Tazewell,2024-01-07,23.495854559186192,Southwest,sewershed
Tazewell,2024-01-14,,Southwest,sewershed
Tazewell,2024-01-21,22.501602285842324,Southwest,sewershed
Tazewell,2024-01-28,21.21184585176508,Southwest,sewershed
Upper Occoquan,2021-09-12,28.42401363145821,Northern,sewershed
Upper Occoquan,2021-09-19,28.229857617017252,Northern,sewershed
Upper Occoquan,2021-09-26,28.01628351671919,Northern,sewershed
Upper Occoquan,2021-10-03,28.348860909078866,Northern,sewershed
Upper Occoquan,2021-10-10,28.38243720461247,Northern,sewershed
Upper Occoquan,2021-10-17,27.862132836891934,Northern,sewershed
Upper Occoquan,2021-10-24,28.368185181905268,Northern,sewershed
Upper Occoquan,2021-10-31,28.781593143527367,Northern,sewershed
Upper Occoquan,2021-11-07,28.184906229154986,Northern,sewershed
Upper Occoquan,2021-11-14,26.35805544011566,Northern,sewershed
Upper Occoquan,2021-11-21,28.33411862734166,Northern,sewershed
Upper Occoquan,2021-11-28,29.466797470573376,Northern,sewershed
Upper Occoquan,2021-12-05,29.09889546404086,Northern,sewershed
Upper Occoquan,2021-12-12,29.02478749188714,Northern,sewershed
Upper Occoquan,2022-01-02,32.23619130191664,Northern,sewershed
Upper Occoquan,2022-01-09,31.640170832087417,Northern,sewershed
Upper Occoquan,2022-01-16,30.908165848920724,Northern,sewershed
Upper Occoquan,2022-01-23,28.235337082781875,Northern,sewershed
Upper Occoquan,2022-01-30,29.83157348335744,Northern,sewershed
Upper Occoquan,2022-02-06,28.93393386810939,Northern,sewershed
Upper Occoquan,2022-02-13,28.05628885133289,Northern,sewershed
Upper Occoquan,2022-02-20,28.854796547550663,Northern,sewershed
Upper Occoquan,2022-02-27,26.869595094615306,Northern,sewershed
Upper Occoquan,2022-03-06,27.173736259090585,Northern,sewershed
Upper Occoquan,2022-03-13,27.79653555440612,Northern,sewershed
Upper Occoquan,2022-03-20,28.07570693718999,Northern,sewershed
Upper Occoquan,2022-03-27,28.19063690386397,Northern,sewershed
Upper Occoquan,2022-04-03,27.931125708378886,Northern,sewershed
Upper Occoquan,2022-04-10,29.468391096408656,Northern,sewershed
Upper Occoquan,2022-04-17,29.08497412552225,Northern,sewershed
Upper Occoquan,2022-04-24,29.54204400598342,Northern,sewershed
Upper Occoquan,2022-05-01,30.064634471328997,Northern,sewershed
Upper Occoquan,2022-05-08,29.8653273681693,Northern,sewershed
Upper Occoquan,2022-05-15,30.16471792988598,Northern,sewershed
Upper Occoquan,2022-05-22,29.05171690376577,Northern,sewershed
Upper Occoquan,2022-05-29,29.20999982087794,Northern,sewershed
Upper Occoquan,2022-06-05,31.14256655475957,Northern,sewershed
Upper Occoquan,2022-06-12,30.36538862534813,Northern,sewershed
Upper Occoquan,2022-06-19,29.426108375249278,Northern,sewershed
Upper Occoquan,2022-06-26,29.55672855766634,Northern,sewershed
Upper Occoquan,2022-07-03,29.794344141589086,Northern,sewershed
Upper Occoquan,2022-07-10,29.1891657339751,Northern,sewershed
Upper Occoquan,2022-07-17,30.270078445543806,Northern,sewershed
Upper Occoquan,2022-07-24,29.444215865876668,Northern,sewershed
Upper Occoquan,2022-07-31,29.853480164443308,Northern,sewershed
Upper Occoquan,2022-08-07,29.436025811906624,Northern,sewershed
Upper Occoquan,2022-08-14,29.395751912768684,Northern,sewershed
Upper Occoquan,2022-08-21,29.281600971693823,Northern,sewershed
Upper Occoquan,2022-08-28,28.692277618052888,Northern,sewershed
Upper Occoquan,2022-09-04,29.498197224441356,Northern,sewershed
Upper Occoquan,2022-09-11,29.721649846998947,Northern,sewershed
Upper Occoquan,2022-09-18,27.923690729891366,Northern,sewershed
Upper Occoquan,2022-09-25,29.300612951182394,Northern,sewershed
Upper Occoquan,2022-10-02,28.73296119468933,Northern,sewershed
Upper Occoquan,2022-10-09,28.137838718296997,Northern,sewershed
Upper Occoquan,2022-10-16,29.105784125036045,Northern,sewershed
Upper Occoquan,2022-10-23,28.86066166700306,Northern,sewershed
Upper Occoquan,2022-10-30,28.784752703817738,Northern,sewershed
Upper Occoquan,2022-11-06,28.358569723205825,Northern,sewershed
Upper Occoquan,2022-11-13,27.28993826674965,Northern,sewershed
Upper Occoquan,2022-11-20,30.21123794552087,Northern,sewershed
Upper Occoquan,2022-11-27,30.656312191724084,Northern,sewershed
Upper Occoquan,2022-12-04,29.814822672932625,Northern,sewershed
Upper Occoquan,2022-12-11,30.699074051062166,Northern,sewershed
Upper Occoquan,2022-12-18,31.077829008842755,Northern,sewershed
Upper Occoquan,2022-12-25,30.948836888651652,Northern,sewershed
Upper Occoquan,2023-01-01,31.001759290105994,Northern,sewershed
Upper Occoquan,2023-01-08,30.861825511662023,Northern,sewershed
Upper Occoquan,2023-01-15,30.50458575550833,Northern,sewershed
Upper Occoquan,2023-01-22,31.099877146064518,Northern,sewershed
Upper Occoquan,2023-01-29,29.510486165575706,Northern,sewershed
Upper Occoquan,2023-02-05,30.01056725005872,Northern,sewershed
Upper Occoquan,2023-02-12,29.471570749326034,Northern,sewershed
Upper Occoquan,2023-02-19,28.049731450786734,Northern,sewershed
Upper Occoquan,2023-02-26,27.846132495545493,Northern,sewershed
Upper Occoquan,2023-03-05,27.58811361491727,Northern,sewershed
Upper Occoquan,2023-03-12,28.167514486443118,Northern,sewershed
Upper Occoquan,2023-03-19,28.24078668754944,Northern,sewershed
Upper Occoquan,2023-03-26,28.493911071075587,Northern,sewershed
Upper Occoquan,2023-04-02,28.293709089003784,Northern,sewershed
Upper Occoquan,2023-04-09,27.613874957093575,Northern,sewershed
Upper Occoquan,2023-04-16,27.479034758930666,Northern,sewershed
Upper Occoquan,2023-04-23,27.650823743224727,Northern,sewershed
Upper Occoquan,2023-04-30,27.73538113125279,Northern,sewershed
Upper Occoquan,2023-05-07,28.81581110083771,Northern,sewershed
Upper Occoquan,2023-05-14,28.994558489925822,Northern,sewershed
Upper Occoquan,2023-05-21,26.61491004877218,Northern,sewershed
Upper Occoquan,2023-05-28,28.179142524438234,Northern,sewershed
Upper Occoquan,2023-06-04,27.306675059105174,Northern,sewershed
Upper Occoquan,2023-06-11,27.37612886629976,Northern,sewershed
Upper Occoquan,2023-06-18,27.313566885143096,Northern,sewershed
Upper Occoquan,2023-06-25,27.559525114223476,Northern,sewershed
Upper Occoquan,2023-07-02,27.615907478118498,Northern,sewershed
Upper Occoquan,2023-07-09,27.038623838468745,Northern,sewershed
Upper Occoquan,2023-07-16,25.943621662024736,Northern,sewershed
Upper Occoquan,2023-07-23,27.26140566071408,Northern,sewershed
Upper Occoquan,2023-07-30,26.62041970458315,Northern,sewershed
Upper Occoquan,2023-08-06,28.702604732208737,Northern,sewershed
Upper Occoquan,2023-08-13,27.650823743224727,Northern,sewershed
Upper Occoquan,2023-08-20,28.455196558894897,Northern,sewershed
Upper Occoquan,2023-08-27,27.309437491801084,Northern,sewershed
Upper Occoquan,2023-09-03,27.040430523693693,Northern,sewershed
Upper Occoquan,2023-09-10,26.899133107052172,Northern,sewershed
Upper Occoquan,2023-09-17,26.71473038405439,Northern,sewershed
Upper Occoquan,2023-09-24,27.33396188166417,Northern,sewershed
Upper Occoquan,2023-10-01,26.686845180564855,Northern,sewershed
Upper Occoquan,2023-10-08,27.08110810345451,Northern,sewershed
Upper Occoquan,2023-10-15,26.87812393096283,Northern,sewershed
Upper Occoquan,2023-10-22,25.804670201930872,Northern,sewershed
Upper Occoquan,2023-10-29,27.525660600270722,Northern,sewershed
Upper Occoquan,2023-11-05,26.33273763213137,Northern,sewershed
Upper Occoquan,2023-11-12,26.658160032566,Northern,sewershed
Upper Occoquan,2023-11-19,28.319155754664948,Northern,sewershed
Upper Occoquan,2023-11-26,27.148134860851798,Northern,sewershed
Upper Occoquan,2023-12-03,27.753238748652798,Northern,sewershed
Upper Occoquan,2023-12-10,28.59800496211822,Northern,sewershed
Upper Occoquan,2023-12-17,28.994558489925822,Northern,sewershed
Upper Occoquan,2023-12-24,29.216166335793602,Northern,sewershed
Upper Occoquan,2023-12-31,28.03648622403671,Northern,sewershed
Upper Occoquan,2024-01-07,28.52301915523366,Northern,sewershed
Upper Occoquan,2024-01-14,28.869395346971814,Northern,sewershed
Upper Occoquan,2024-01-21,28.49812160361193,Northern,sewershed
Upper Occoquan,2024-01-28,29.04200808963881,Northern,sewershed
Virginia Initiative Plant,2021-09-12,28.952776955910867,Eastern,sewershed
Virginia Initiative Plant,2021-09-19,28.235337082781875,Eastern,sewershed
Virginia Initiative Plant,2021-09-26,28.627969750820156,Eastern,sewershed
Virginia Initiative Plant,2021-10-17,28.459572933494695,Eastern,sewershed
Virginia Initiative Plant,2021-10-24,28.363389009641775,Eastern,sewershed
Virginia Initiative Plant,2021-10-31,26.746713429907444,Eastern,sewershed
Virginia Initiative Plant,2021-11-07,26.998027858188347,Eastern,sewershed
Virginia Initiative Plant,2021-11-14,28.184906229154986,Eastern,sewershed
Virginia Initiative Plant,2021-11-28,28.609347238722155,Eastern,sewershed
Virginia Initiative Plant,2021-12-05,29.199637033842393,Eastern,sewershed
Virginia Initiative Plant,2021-12-12,28.8188645383246,Eastern,sewershed
Virginia Initiative Plant,2021-12-19,29.355571835463152,Eastern,sewershed
Virginia Initiative Plant,2021-12-26,31.344593182632856,Eastern,sewershed
Virginia Initiative Plant,2022-01-02,31.22008023476027,Eastern,sewershed
Virginia Initiative Plant,2022-01-09,30.804899574866013,Eastern,sewershed
Virginia Initiative Plant,2022-01-23,29.982396373092026,Eastern,sewershed
Virginia Initiative Plant,2022-01-30,29.15053432083466,Eastern,sewershed
Virginia Initiative Plant,2022-02-06,29.146148348891405,Eastern,sewershed
Virginia Initiative Plant,2022-02-13,26.90120995099701,Eastern,sewershed
Virginia Initiative Plant,2022-02-20,26.165683547468205,Eastern,sewershed
Virginia Initiative Plant,2022-02-27,26.75635205874521,Eastern,sewershed
Virginia Initiative Plant,2022-03-06,28.414922659756957,Eastern,sewershed
Virginia Initiative Plant,2022-03-13,26.365172907884524,Eastern,sewershed
Virginia Initiative Plant,2022-03-20,26.796310371046815,Eastern,sewershed
Virginia Initiative Plant,2022-03-27,25.33838635378767,Eastern,sewershed
Virginia Initiative Plant,2022-04-03,27.227554010483058,Eastern,sewershed
Virginia Initiative Plant,2022-04-10,27.726331295732873,Eastern,sewershed
Virginia Initiative Plant,2022-04-17,26.38274805270603,Eastern,sewershed
Virginia Initiative Plant,2022-04-24,27.121860771481618,Eastern,sewershed
Virginia Initiative Plant,2022-05-01,28.131796403841037,Eastern,sewershed
Virginia Initiative Plant,2022-05-08,27.94583185576858,Eastern,sewershed
Virginia Initiative Plant,2022-05-15,28.70943069727914,Eastern,sewershed
Virginia Initiative Plant,2022-05-22,28.6888114100764,Eastern,sewershed
Virginia Initiative Plant,2022-05-29,27.69867976440236,Eastern,sewershed
Virginia Initiative Plant,2022-06-05,27.553059574458835,Eastern,sewershed
Virginia Initiative Plant,2022-06-12,27.67981128009798,Eastern,sewershed
Virginia Initiative Plant,2022-06-19,29.172180187609353,Eastern,sewershed
Virginia Initiative Plant,2022-06-26,28.02306320370457,Eastern,sewershed
Virginia Initiative Plant,2022-07-03,28.635322725125416,Eastern,sewershed
Virginia Initiative Plant,2022-07-10,27.506591037550372,Eastern,sewershed
Virginia Initiative Plant,2022-07-17,29.12167549237268,Eastern,sewershed
Virginia Initiative Plant,2022-07-24,28.472588301606766,Eastern,sewershed
Virginia Initiative Plant,2022-07-31,27.862132836891934,Eastern,sewershed
Virginia Initiative Plant,2022-08-07,27.59642967115893,Eastern,sewershed
Virginia Initiative Plant,2022-08-14,27.48599534387829,Eastern,sewershed
Virginia Initiative Plant,2022-08-21,27.931125708378886,Eastern,sewershed
Virginia Initiative Plant,2022-08-28,28.363389009641775,Eastern,sewershed
Virginia Initiative Plant,2022-09-04,28.571028374420017,Eastern,sewershed
Virginia Initiative Plant,2022-09-11,28.64262202760703,Eastern,sewershed
Virginia Initiative Plant,2022-09-18,27.070655046602422,Eastern,sewershed
Virginia Initiative Plant,2022-09-25,26.549265944326862,Eastern,sewershed
Virginia Initiative Plant,2022-10-02,26.268443281425974,Eastern,sewershed
Virginia Initiative Plant,2022-10-09,28.10725529492492,Eastern,sewershed
Virginia Initiative Plant,2022-10-16,28.7591922068382,Eastern,sewershed
Virginia Initiative Plant,2022-10-23,28.309054658678445,Eastern,sewershed
Virginia Initiative Plant,2022-10-30,27.7171988121696,Eastern,sewershed
Virginia Initiative Plant,2022-11-06,27.707982157064677,Eastern,sewershed
Virginia Initiative Plant,2022-11-13,27.175314791383638,Eastern,sewershed
Virginia Initiative Plant,2022-11-20,27.28570993064013,Eastern,sewershed
Virginia Initiative Plant,2022-11-27,29.681291280308102,Eastern,sewershed
Virginia Initiative Plant,2022-12-04,28.60180003308677,Eastern,sewershed
Virginia Initiative Plant,2022-12-11,28.875175709887316,Eastern,sewershed
Virginia Initiative Plant,2022-12-18,28.46826864046225,Eastern,sewershed
Virginia Initiative Plant,2022-12-25,30.05582384164684,Eastern,sewershed
Virginia Initiative Plant,2023-01-01,29.49510124673623,Eastern,sewershed
Virginia Initiative Plant,2023-01-08,29.216166335793602,Eastern,sewershed
Virginia Initiative Plant,2023-01-15,29.28543239400538,Eastern,sewershed
Virginia Initiative Plant,2023-01-22,28.52301915523366,Eastern,sewershed
Virginia Initiative Plant,2023-01-29,29.080290276209826,Eastern,sewershed
Virginia Initiative Plant,2023-02-05,28.567114475098883,Eastern,sewershed
Virginia Initiative Plant,2023-02-12,29.007265141194935,Eastern,sewershed
Virginia Initiative Plant,2023-02-19,28.60180003308677,Eastern,sewershed
Virginia Initiative Plant,2023-02-26,,Eastern,sewershed
Virginia Initiative Plant,2023-03-05,26.165683547468205,Eastern,sewershed
Virginia Initiative Plant,2023-03-12,27.06714627107274,Eastern,sewershed
Virginia Initiative Plant,2023-03-19,27.56808131615467,Eastern,sewershed
Virginia Initiative Plant,2023-03-26,28.39648895806812,Eastern,sewershed
Virginia Initiative Plant,2023-04-02,27.660579918170093,Eastern,sewershed
Virginia Initiative Plant,2023-04-09,27.445895631801857,Eastern,sewershed
Virginia Initiative Plant,2023-04-16,27.040430523693693,Eastern,sewershed
Virginia Initiative Plant,2023-04-23,27.533408287061548,Eastern,sewershed
